transaction_id,amount,transaction_hour,location_risk_score,device_type,merchant_category,failed_login_attempts,velocity_transactions,is_fraud
515,23149,1,0.56,Mobile,Groceries,3,7,0
516,79705,16,0.25,Mobile,Entertainment,1,13,1
517,98216,21,0.21,Mobile,Electronics,2,14,1
518,97479,7,0.14,Mobile,Groceries,3,13,1
519,68485,9,0.42,Mobile,Entertainment,0,6,1
520,40258,17,0.14,Desktop,Travel,4,19,1
521,65517,18,0.42,Tablet,Electronics,0,13,1
522,23389,7,0.15,Tablet,Entertainment,1,9,0
523,9923,7,0.66,Desktop,Clothing,5,11,1
524,60260,2,0.79,Mobile,Travel,0,10,1
525,42075,2,0.55,Mobile,Travel,5,3,1
526,9640,11,0.68,Desktop,Clothing,0,19,0
527,16464,21,0.94,Desktop,Entertainment,4,7,1
528,4711,16,0.64,Mobile,Entertainment,5,5,1
529,27763,3,0.36,Tablet,Travel,4,15,1
530,52091,16,0.45,Mobile,Entertainment,0,2,1
531,57779,13,0.86,Mobile,Clothing,0,11,1
532,31077,18,0.13,Tablet,Entertainment,3,6,0
533,94804,8,0.33,Tablet,Travel,1,5,1
534,49215,20,0.58,Desktop,Entertainment,5,7,1
535,91107,11,0.68,Mobile,Electronics,3,4,1
536,88323,4,0.76,Mobile,Clothing,4,5,1
537,60990,10,0.32,Mobile,Clothing,3,5,1
538,66487,19,0.15,Desktop,Groceries,3,10,1
539,18171,2,0.95,Mobile,Entertainment,5,18,1
540,59375,20,0.08,Mobile,Clothing,0,2,1
541,72469,14,0.1,Mobile,Entertainment,0,15,1
542,12038,13,0.49,Mobile,Electronics,5,9,1
543,35295,10,0.82,Mobile,Travel,1,2,1
544,91780,19,0.77,Tablet,Travel,2,3,1
545,4100,7,0.94,Mobile,Groceries,2,2,1
546,70688,3,0.14,Desktop,Groceries,5,2,1
547,93710,11,0.38,Mobile,Clothing,5,19,1
548,97956,7,0.28,Desktop,Clothing,3,14,1
549,38404,5,0.86,Tablet,Clothing,1,18,1
550,69549,14,0.49,Mobile,Electronics,1,1,1
551,83086,11,0.03,Mobile,Groceries,4,7,1
552,89743,15,0.71,Mobile,Groceries,0,8,1
553,20864,15,0.39,Mobile,Travel,5,12,1
554,86127,20,0.53,Desktop,Groceries,5,4,1
555,38594,19,0.89,Mobile,Groceries,5,7,1
556,3473,19,0.26,Mobile,Electronics,5,18,1
557,12261,3,0.24,Desktop,Clothing,4,18,1
558,97632,10,0.26,Mobile,Electronics,2,10,1
559,92758,12,0.34,Mobile,Entertainment,1,10,1
560,27450,8,0.11,Mobile,Travel,2,6,0
561,93108,3,0.7,Desktop,Travel,0,12,1
562,94397,11,0.21,Mobile,Travel,0,10,1
563,25451,8,0.93,Mobile,Clothing,5,13,1
564,88768,12,0.22,Desktop,Clothing,0,12,1
565,15405,15,0.26,Mobile,Clothing,2,19,0
566,75453,5,0.3,Desktop,Travel,1,1,1
567,76897,9,0.77,Desktop,Travel,4,1,1
568,66053,12,0.43,Desktop,Travel,1,11,1
569,57558,6,0.82,Desktop,Entertainment,1,18,1
570,20458,18,0.78,Desktop,Entertainment,3,2,0
571,3367,23,0.93,Desktop,Travel,1,6,1
572,82845,18,0.76,Desktop,Clothing,4,16,1
573,89688,16,0.05,Mobile,Clothing,3,1,1
574,38613,12,0.84,Mobile,Entertainment,1,9,1
575,26192,12,0.94,Mobile,Entertainment,3,15,1
576,11438,20,0.99,Mobile,Travel,1,16,1
577,512,1,0.13,Mobile,Travel,0,14,1
578,7643,9,0.61,Mobile,Clothing,0,7,0
579,33596,21,0.2,Tablet,Groceries,1,1,0
580,60792,12,0.26,Tablet,Clothing,3,16,1
581,89184,8,0.75,Desktop,Clothing,4,9,1
582,93020,0,0.98,Tablet,Travel,0,11,1
583,44525,13,0.59,Tablet,Groceries,3,10,0
584,38856,15,0.85,Desktop,Groceries,4,11,1
585,18988,19,0.01,Mobile,Travel,3,6,0
586,35835,14,0.04,Mobile,Electronics,1,2,0
587,47395,0,0.6,Mobile,Travel,0,18,1
588,83142,16,0.39,Mobile,Entertainment,0,12,1
589,86099,23,0.89,Desktop,Groceries,0,14,1
590,18055,12,0.3,Mobile,Travel,1,8,0
591,37941,14,0.43,Mobile,Clothing,4,4,1
592,70740,15,0.53,Mobile,Clothing,4,18,1
593,65610,15,0.27,Mobile,Clothing,5,13,1
594,35011,1,0.91,Mobile,Travel,5,14,1
595,59131,16,0.46,Desktop,Electronics,0,15,1
596,88826,10,0.42,Mobile,Entertainment,5,19,1
597,7457,7,0.85,Mobile,Clothing,4,14,1
598,32579,19,0.31,Desktop,Travel,5,12,1
599,61576,2,0.82,Desktop,Electronics,5,15,1
600,44911,11,0.12,Mobile,Groceries,0,6,0
601,36308,19,0.18,Mobile,Groceries,4,19,1
602,20250,15,0.95,Mobile,Entertainment,0,2,1
603,71280,13,0.84,Desktop,Travel,4,6,1
604,43386,15,0.39,Mobile,Travel,3,11,0
605,68550,20,0.64,Mobile,Clothing,0,1,1
606,21452,16,0.94,Mobile,Electronics,5,9,1
607,55169,10,0.21,Desktop,Entertainment,5,13,1
608,14497,16,0.06,Mobile,Electronics,0,9,0
609,41655,18,0.54,Mobile,Entertainment,5,15,1
610,47059,21,0.14,Desktop,Travel,2,18,0
611,828,0,0.19,Mobile,Travel,0,4,0
612,50617,11,0.89,Mobile,Entertainment,4,4,1
613,66334,14,0.01,Mobile,Electronics,3,12,1
614,40054,17,0.82,Mobile,Groceries,3,9,1
615,47380,22,0.52,Desktop,Groceries,4,18,1
616,79559,13,0.56,Mobile,Clothing,1,6,1
617,16879,0,0.67,Desktop,Clothing,5,17,1
618,64032,12,0.43,Mobile,Electronics,0,17,1
619,73036,14,0.12,Mobile,Travel,3,13,1
620,24566,6,0.1,Mobile,Electronics,4,12,1
621,37039,14,0.75,Desktop,Entertainment,3,14,0
622,69996,19,0.22,Mobile,Groceries,3,8,1
623,35370,9,0.03,Mobile,Clothing,4,15,1
624,59263,13,0.98,Desktop,Electronics,2,9,1
625,82737,5,0.98,Tablet,Electronics,3,1,1
626,52034,13,0.38,Mobile,Entertainment,3,17,1
627,64995,23,0.03,Mobile,Travel,1,10,1
628,32407,21,0.73,Mobile,Travel,2,5,0
629,54198,11,0.83,Desktop,Groceries,1,11,1
630,61021,10,0.13,Mobile,Clothing,4,3,1
631,5586,19,0.14,Mobile,Travel,5,2,1
632,8435,21,0.82,Mobile,Travel,0,4,1
633,87000,23,0.92,Mobile,Travel,4,2,1
634,89212,18,0.79,Mobile,Electronics,2,1,1
635,97303,1,0.2,Mobile,Travel,5,9,1
636,11230,21,0.41,Mobile,Entertainment,4,3,1
637,87608,19,0.6,Mobile,Groceries,2,6,1
638,60666,0,0.16,Mobile,Travel,5,14,1
639,66803,7,0.21,Desktop,Clothing,1,1,1
640,27292,13,0.28,Mobile,Electronics,3,12,0
641,1162,8,0.51,Mobile,Entertainment,4,16,1
642,84176,1,0.51,Mobile,Groceries,4,19,1
643,89880,22,0.81,Desktop,Electronics,5,18,1
644,21645,4,0.75,Desktop,Entertainment,3,14,1
645,21789,22,0.91,Desktop,Electronics,4,3,1
646,11274,7,0.83,Mobile,Groceries,4,14,1
647,88561,15,0.25,Mobile,Groceries,5,17,1
648,9448,21,0.33,Desktop,Travel,0,13,0
649,23814,15,0.5,Mobile,Clothing,5,1,1
650,38202,12,0.01,Desktop,Travel,5,8,1
651,74560,19,0.9,Desktop,Electronics,5,2,1
652,90030,14,0.04,Mobile,Travel,0,19,1
653,6901,0,0.32,Mobile,Groceries,3,15,1
654,72367,21,0.57,Desktop,Groceries,1,14,1
655,48236,2,0.52,Mobile,Groceries,4,14,1
656,23725,5,0.65,Mobile,Travel,5,18,1
657,82973,21,0.53,Mobile,Entertainment,4,15,1
658,72692,13,0.23,Mobile,Travel,1,10,1
659,77152,3,0.2,Mobile,Travel,4,18,1
660,44361,17,0.91,Mobile,Travel,1,4,1
661,1642,14,0.26,Mobile,Travel,3,7,0
662,21777,8,0.28,Desktop,Groceries,3,2,0
663,46832,17,0.41,Mobile,Clothing,1,9,0
664,50443,2,0.14,Mobile,Travel,1,4,1
665,39181,9,0.51,Mobile,Travel,2,12,0
666,62956,16,0.67,Mobile,Clothing,0,10,1
667,93205,6,0.79,Mobile,Travel,0,11,1
668,88958,14,0.71,Mobile,Clothing,5,1,1
669,19165,0,0.15,Desktop,Groceries,4,13,1
670,83560,10,0.46,Mobile,Entertainment,4,7,1
671,88192,16,0.04,Mobile,Travel,1,6,1
672,54793,4,0.02,Desktop,Entertainment,5,9,1
673,27062,6,0.44,Mobile,Travel,1,18,0
674,28395,18,0.25,Mobile,Electronics,0,3,0
675,13907,23,0.68,Desktop,Electronics,5,13,1
676,42448,14,0.72,Mobile,Groceries,5,3,1
677,26532,2,0.9,Tablet,Entertainment,4,13,1
678,83385,14,0.76,Tablet,Entertainment,0,6,1
679,91892,4,0.05,Mobile,Clothing,3,18,1
680,57954,22,0.37,Desktop,Clothing,0,2,1
681,40362,11,0.27,Desktop,Travel,0,17,0
682,37180,19,0.39,Tablet,Clothing,1,1,0
683,1424,4,0.16,Desktop,Clothing,4,17,1
684,91367,2,0.1,Desktop,Entertainment,3,5,1
685,36009,8,0.52,Mobile,Electronics,0,9,0
686,89439,8,0.72,Mobile,Entertainment,0,4,1
687,19970,6,0.7,Mobile,Clothing,1,14,0
688,34678,1,0.45,Mobile,Travel,5,8,1
689,72224,22,0.52,Tablet,Electronics,2,13,1
690,26890,22,0.52,Mobile,Clothing,4,6,1
691,25389,20,0.69,Desktop,Clothing,4,14,1
692,55229,15,0.05,Mobile,Travel,4,9,1
693,93814,8,0.71,Mobile,Travel,0,17,1
694,94346,12,0.58,Mobile,Clothing,0,7,1
695,15585,18,0.2,Mobile,Clothing,0,9,0
696,44582,19,0.05,Tablet,Entertainment,5,15,1
697,86288,16,0.11,Mobile,Groceries,2,10,1
698,4848,5,0.52,Mobile,Travel,0,14,0
699,86869,3,0.76,Mobile,Travel,4,16,1
700,9535,0,0.33,Mobile,Entertainment,5,2,1
701,3809,17,0.38,Mobile,Electronics,4,4,1
702,30455,18,0.93,Mobile,Electronics,1,15,1
703,55871,8,0.21,Mobile,Electronics,2,11,1
704,57899,12,0.1,Mobile,Travel,3,11,1
705,13216,7,0.34,Mobile,Groceries,0,13,0
706,25570,22,0.75,Desktop,Groceries,3,16,0
707,42444,12,0.63,Mobile,Entertainment,0,9,0
708,43018,14,0.42,Mobile,Electronics,2,2,0
709,52324,10,0.96,Desktop,Electronics,2,2,1
710,39398,11,0.73,Desktop,Clothing,4,5,1
711,80319,13,0.06,Desktop,Entertainment,2,5,1
712,61729,3,0.74,Desktop,Entertainment,5,5,1
713,66140,0,0.02,Mobile,Travel,5,14,1
714,99618,23,0.65,Mobile,Travel,3,6,1
715,99935,3,0.21,Mobile,Entertainment,3,16,1
716,28116,18,0.7,Desktop,Groceries,2,16,0
717,24060,8,0.31,Mobile,Entertainment,3,8,0
718,33691,9,0.87,Mobile,Groceries,5,5,1
719,82948,3,0.34,Desktop,Travel,0,13,1
720,67741,19,0.62,Mobile,Entertainment,1,3,1
721,36495,8,0.29,Mobile,Groceries,5,9,1
722,22800,12,0.92,Mobile,Clothing,4,4,1
723,34720,11,0.78,Mobile,Clothing,1,8,0
724,20659,10,0.24,Mobile,Entertainment,3,16,0
725,93145,11,0.95,Mobile,Electronics,4,11,1
726,93496,17,0.36,Desktop,Entertainment,1,19,1
727,61742,11,0.65,Desktop,Travel,1,10,1
728,76639,15,0.74,Desktop,Travel,3,7,1
729,21832,4,0.02,Desktop,Clothing,4,12,1
730,91462,19,0.96,Mobile,Groceries,5,8,1
731,30454,11,0.34,Mobile,Clothing,5,10,1
732,13943,20,0.19,Mobile,Groceries,4,5,1
733,71826,10,0.85,Mobile,Entertainment,1,5,1
734,17740,8,0.7,Desktop,Electronics,4,13,1
735,52628,17,0.09,Tablet,Travel,5,2,1
736,38513,2,0.12,Mobile,Entertainment,4,12,1
737,52738,19,0.72,Mobile,Clothing,0,11,1
738,52836,16,0.07,Mobile,Entertainment,3,2,1
739,68966,13,0.92,Mobile,Electronics,5,15,1
740,19187,0,0.74,Desktop,Groceries,3,7,0
741,41530,16,0.34,Desktop,Electronics,0,8,0
742,24604,7,0.36,Desktop,Clothing,1,3,0
743,7214,4,0.51,Desktop,Electronics,2,17,1
744,78959,4,0.36,Mobile,Travel,5,6,1
745,99757,8,0.78,Tablet,Electronics,1,15,1
746,11075,2,0.97,Desktop,Entertainment,0,13,1
747,11123,18,0.58,Mobile,Groceries,4,13,1
748,21547,22,0.45,Mobile,Travel,0,12,0
749,90569,8,0.22,Desktop,Travel,3,14,1
750,24059,21,0.65,Mobile,Travel,4,9,1
751,66303,17,0.69,Mobile,Clothing,1,10,1
752,29803,15,0.69,Mobile,Clothing,4,5,1
753,9437,0,0.03,Desktop,Entertainment,3,5,0
754,46527,1,0.9,Mobile,Groceries,0,6,1
755,61629,13,0.34,Mobile,Electronics,1,12,1
756,84765,13,0.74,Desktop,Entertainment,2,17,1
757,32021,0,0.76,Tablet,Clothing,2,16,1
758,33407,15,0.65,Desktop,Entertainment,0,18,0
759,27455,14,0.39,Mobile,Groceries,1,6,0
760,4935,14,0.61,Mobile,Entertainment,1,10,0
761,20259,11,0.04,Mobile,Travel,4,9,1
762,47705,15,0.76,Mobile,Electronics,5,2,1
763,38188,13,0.1,Tablet,Clothing,0,3,0
764,78852,23,0.4,Desktop,Clothing,4,10,1
765,55384,14,0.1,Mobile,Groceries,0,8,1
766,57143,22,0.84,Mobile,Groceries,3,9,1
767,35647,14,0.55,Mobile,Groceries,0,19,0
768,97107,18,0.69,Mobile,Clothing,4,1,1
769,82944,7,0.68,Mobile,Travel,1,2,1
770,27632,1,0.84,Desktop,Electronics,0,4,1
771,34449,1,0.13,Desktop,Groceries,1,16,1
772,45545,9,0.66,Desktop,Clothing,3,12,0
773,5813,2,0.58,Mobile,Travel,2,2,0
774,56278,22,0.03,Mobile,Groceries,2,15,1
775,49507,16,0.2,Desktop,Groceries,4,18,1
776,70440,7,0.27,Mobile,Electronics,0,16,1
777,51090,22,0.07,Mobile,Electronics,3,12,1
778,75772,3,0.35,Mobile,Entertainment,3,18,1
779,65645,13,0.03,Desktop,Groceries,1,14,1
780,84891,20,0.55,Desktop,Entertainment,5,12,1
781,58241,9,0.21,Desktop,Clothing,4,5,1
782,23893,0,0.29,Mobile,Electronics,3,4,0
783,56670,3,0.91,Desktop,Travel,0,18,1
784,95184,0,0.5,Desktop,Groceries,3,17,1
785,37992,16,0.27,Mobile,Groceries,2,16,0
786,1115,16,0.6,Tablet,Entertainment,4,10,1
787,61913,6,0.2,Mobile,Electronics,1,17,1
788,27812,22,0.07,Tablet,Entertainment,0,12,0
789,8515,19,0.02,Desktop,Groceries,2,12,0
790,62392,14,0.95,Mobile,Electronics,3,4,1
791,23933,12,0.72,Mobile,Groceries,4,3,1
792,4258,1,0.8,Mobile,Electronics,4,1,1
793,62780,18,0.98,Desktop,Groceries,0,12,1
794,20409,23,0.93,Mobile,Travel,1,8,1
795,7070,12,0.74,Desktop,Entertainment,2,8,0
796,72574,23,0.69,Mobile,Electronics,5,12,1
797,86804,10,0.34,Desktop,Entertainment,1,4,1
798,46640,21,0.1,Mobile,Electronics,0,16,0
799,20484,14,0.57,Mobile,Electronics,0,2,0
800,18117,9,0.58,Desktop,Electronics,2,4,0
801,75980,8,0.95,Mobile,Groceries,4,4,1
802,8802,8,0.44,Mobile,Clothing,4,11,1
803,484,19,0.69,Mobile,Groceries,2,3,0
804,504,0,0.57,Mobile,Clothing,1,10,0
805,41043,16,0.18,Mobile,Groceries,2,12,0
806,48026,11,0.59,Desktop,Clothing,5,17,1
807,29289,9,0.54,Desktop,Electronics,4,9,1
808,12863,4,0.49,Mobile,Electronics,1,2,0
809,18484,17,0.51,Mobile,Clothing,3,18,0
810,60200,14,0.16,Mobile,Clothing,1,12,1
811,98242,5,0.46,Desktop,Entertainment,4,6,1
812,9960,6,0.61,Mobile,Electronics,0,18,0
813,80742,16,0.49,Mobile,Groceries,1,13,1
814,50712,5,0.49,Mobile,Entertainment,1,15,1
815,23674,7,0.08,Mobile,Clothing,0,1,0
816,23624,11,0.19,Desktop,Groceries,4,8,1
817,69272,20,0.32,Mobile,Travel,3,18,1
818,11016,13,0.42,Mobile,Travel,3,12,0
819,4909,11,0.59,Mobile,Travel,2,12,0
820,32301,22,0.86,Tablet,Groceries,3,1,1
821,53430,9,0.16,Desktop,Clothing,3,10,1
822,13556,21,0.02,Mobile,Groceries,1,19,0
823,56497,19,0.45,Mobile,Entertainment,2,19,1
824,38865,14,0.43,Desktop,Entertainment,3,11,0
825,34916,6,0.55,Mobile,Travel,1,3,0
826,45206,8,0.83,Tablet,Clothing,2,14,1
827,54032,9,0.8,Mobile,Entertainment,1,18,1
828,17200,9,0.1,Mobile,Electronics,0,6,0
829,57191,15,0.93,Desktop,Electronics,4,9,1
830,22049,6,0.11,Desktop,Travel,4,9,1
831,70180,4,0.63,Tablet,Travel,4,17,1
832,37844,22,0.67,Desktop,Travel,3,4,0
833,45643,2,0.68,Mobile,Entertainment,4,4,1
834,92293,17,0.27,Desktop,Clothing,4,19,1
835,36287,10,0.33,Desktop,Travel,2,16,0
836,7339,14,0.55,Mobile,Groceries,2,17,0
837,14589,20,0.2,Mobile,Travel,5,3,1
838,58117,19,0.02,Mobile,Entertainment,2,7,1
839,61977,4,0.56,Mobile,Clothing,3,5,1
840,43225,23,0.47,Desktop,Travel,5,3,1
841,50022,11,0.66,Mobile,Electronics,5,12,1
842,94174,3,0.15,Mobile,Travel,4,19,1
843,32149,14,0.84,Desktop,Travel,3,9,1
844,37231,8,0.15,Mobile,Clothing,3,3,0
845,43044,6,0.89,Mobile,Groceries,3,3,1
846,74063,9,0.45,Desktop,Travel,3,16,1
847,24385,22,0.55,Mobile,Travel,3,13,0
848,37726,12,0.9,Mobile,Entertainment,3,6,1
849,42908,7,0.3,Mobile,Clothing,5,1,1
850,88564,11,0.18,Desktop,Entertainment,4,11,1
851,53971,21,0.45,Mobile,Travel,2,18,1
852,19298,23,0.24,Mobile,Travel,5,3,1
853,19858,18,0.53,Mobile,Electronics,1,18,0
854,15354,0,0.28,Desktop,Entertainment,1,11,0
855,44338,15,0.86,Mobile,Clothing,1,15,1
856,1352,21,0.61,Desktop,Travel,0,3,0
857,39864,16,0.0,Desktop,Electronics,2,12,0
858,77809,17,0.81,Mobile,Electronics,4,12,1
859,37541,10,0.33,Tablet,Groceries,3,17,0
860,92334,17,0.32,Mobile,Clothing,1,1,1
861,53782,6,0.38,Mobile,Electronics,2,11,1
862,59594,17,0.63,Desktop,Clothing,4,15,1
863,81417,7,0.44,Mobile,Travel,1,9,1
864,65315,5,0.63,Desktop,Groceries,2,7,1
865,78687,6,0.15,Tablet,Clothing,5,11,1
866,7049,22,0.97,Desktop,Groceries,4,18,1
867,55493,21,0.73,Mobile,Clothing,5,7,1
868,73653,9,0.25,Desktop,Clothing,2,18,1
869,7041,10,0.72,Mobile,Entertainment,3,15,0
870,26034,12,0.58,Mobile,Groceries,2,16,0
871,23486,8,0.11,Mobile,Clothing,2,15,0
872,61986,6,0.18,Mobile,Entertainment,0,4,1
873,75845,8,0.04,Mobile,Entertainment,3,3,1
874,83351,12,0.81,Desktop,Groceries,5,14,1
875,94556,2,0.55,Desktop,Travel,2,3,1
876,53513,2,0.32,Desktop,Groceries,3,16,1
877,56900,0,0.13,Mobile,Clothing,2,15,1
878,97339,20,0.48,Mobile,Travel,3,19,1
879,42418,19,0.53,Tablet,Groceries,4,10,1
880,70273,1,0.7,Desktop,Groceries,1,17,1
881,70490,2,0.97,Desktop,Groceries,0,4,1
882,52429,14,0.43,Tablet,Groceries,1,18,1
883,43188,23,0.41,Mobile,Travel,2,10,0
884,39911,5,0.37,Mobile,Clothing,2,16,0
885,55579,12,0.83,Mobile,Entertainment,4,3,1
886,85492,20,0.16,Mobile,Groceries,2,12,1
887,87469,0,0.34,Desktop,Entertainment,5,19,1
888,20063,19,0.72,Mobile,Entertainment,3,3,0
889,55223,18,0.02,Mobile,Entertainment,5,9,1
890,92805,0,0.29,Mobile,Groceries,1,7,1
891,73577,20,0.64,Mobile,Groceries,2,16,1
892,14488,21,0.19,Mobile,Groceries,4,1,1
893,5669,1,0.3,Mobile,Groceries,0,15,1
894,69936,14,0.49,Desktop,Electronics,5,2,1
895,36686,13,0.42,Mobile,Clothing,1,16,0
896,12115,18,0.11,Mobile,Electronics,4,7,1
897,45102,10,0.94,Mobile,Travel,4,14,1
898,6354,14,0.04,Mobile,Electronics,1,2,0
899,17244,5,0.75,Mobile,Electronics,4,18,1
900,24314,19,0.07,Tablet,Electronics,0,1,0
901,80819,8,0.47,Mobile,Clothing,0,16,1
902,71874,4,0.18,Desktop,Entertainment,2,9,1
903,6190,19,0.14,Mobile,Travel,3,3,0
904,11737,1,0.13,Mobile,Travel,2,13,1
905,22515,5,0.45,Desktop,Clothing,3,2,0
906,24171,17,0.52,Mobile,Electronics,1,18,0
907,58343,22,0.13,Mobile,Entertainment,4,2,1
908,41340,18,0.98,Mobile,Groceries,2,8,1
909,83907,8,0.26,Mobile,Clothing,4,3,1
910,33534,20,0.46,Mobile,Entertainment,2,17,0
911,69824,23,0.22,Desktop,Clothing,2,2,1
912,75797,5,0.49,Mobile,Clothing,0,6,1
913,28832,13,0.76,Tablet,Groceries,3,8,0
914,11414,23,0.52,Mobile,Entertainment,1,17,0
915,24054,12,0.29,Mobile,Electronics,4,6,1
916,57208,10,0.25,Mobile,Entertainment,2,12,1
917,87144,11,0.76,Mobile,Entertainment,4,16,1
918,87605,18,0.12,Mobile,Electronics,0,6,1
919,36768,18,0.37,Mobile,Groceries,1,2,0
920,23161,20,0.15,Tablet,Entertainment,3,3,0
921,79352,18,0.26,Desktop,Electronics,3,9,1
922,39849,23,0.15,Desktop,Clothing,2,19,0
923,17007,12,0.89,Mobile,Clothing,1,10,1
924,18877,13,0.73,Tablet,Electronics,3,13,0
925,93329,23,0.56,Mobile,Clothing,1,13,1
926,51845,17,0.22,Desktop,Entertainment,4,15,1
927,91965,11,0.51,Mobile,Electronics,0,13,1
928,81918,3,0.52,Mobile,Entertainment,1,13,1
929,23724,9,0.59,Tablet,Travel,1,6,0
930,23421,16,0.06,Mobile,Groceries,3,18,0
931,10588,3,0.97,Desktop,Groceries,5,7,1
932,22674,11,0.47,Mobile,Groceries,2,3,0
933,5340,12,0.93,Mobile,Electronics,2,1,1
934,43321,3,0.01,Desktop,Travel,5,12,1
935,10578,9,0.25,Desktop,Groceries,5,5,1
936,55745,2,0.1,Desktop,Entertainment,5,11,1
937,19362,14,0.77,Mobile,Groceries,4,12,1
938,52896,1,0.32,Mobile,Travel,3,16,1
939,4532,16,0.84,Mobile,Entertainment,3,1,1
940,95357,5,0.83,Mobile,Entertainment,0,18,1
941,64391,7,0.67,Desktop,Electronics,2,1,1
942,79204,2,0.67,Mobile,Electronics,3,5,1
943,59499,17,0.7,Mobile,Clothing,5,4,1
944,79814,21,0.67,Desktop,Travel,4,1,1
945,50528,0,0.39,Mobile,Entertainment,0,15,1
946,87831,15,0.68,Desktop,Travel,2,5,1
947,402,6,0.9,Tablet,Groceries,2,7,1
948,82658,2,0.33,Mobile,Groceries,2,17,1
949,155,22,0.94,Mobile,Clothing,0,6,1
950,8817,3,0.01,Mobile,Entertainment,4,13,1
951,28799,8,0.35,Desktop,Entertainment,4,15,1
952,73786,4,0.13,Mobile,Clothing,3,7,1
953,67761,18,0.13,Desktop,Groceries,3,7,1
954,44347,14,0.82,Mobile,Entertainment,2,13,1
955,16848,7,0.92,Desktop,Travel,5,4,1
956,4721,5,0.78,Desktop,Entertainment,1,18,0
957,15134,17,0.98,Tablet,Groceries,3,8,1
958,5226,18,0.22,Mobile,Entertainment,4,19,1
959,5222,23,0.14,Mobile,Entertainment,2,16,0
960,18130,14,0.52,Mobile,Electronics,4,18,1
961,82938,6,0.83,Mobile,Entertainment,2,16,1
962,84817,9,0.04,Mobile,Clothing,0,16,1
963,55758,5,1.0,Tablet,Clothing,3,2,1
964,38738,13,0.6,Desktop,Travel,5,14,1
965,67167,16,0.98,Mobile,Entertainment,0,19,1
966,88969,8,0.37,Desktop,Travel,3,16,1
967,34774,18,0.46,Mobile,Groceries,5,4,1
968,35954,4,0.75,Mobile,Groceries,5,13,1
969,46371,22,0.79,Desktop,Electronics,5,8,1
970,73788,6,0.23,Tablet,Electronics,4,3,1
971,38618,18,0.93,Mobile,Entertainment,4,3,1
972,10367,19,0.87,Desktop,Entertainment,1,5,1
973,90925,6,0.02,Desktop,Travel,4,11,1
974,1162,23,0.13,Mobile,Travel,2,13,0
975,50548,1,0.5,Mobile,Entertainment,1,2,1
976,95562,22,0.46,Desktop,Entertainment,2,6,1
977,6329,15,0.71,Desktop,Electronics,1,7,0
978,56893,12,0.09,Mobile,Electronics,2,4,1
979,48015,7,0.64,Mobile,Electronics,1,9,0
980,4732,5,0.62,Desktop,Entertainment,3,18,0
981,3696,5,0.23,Desktop,Travel,5,14,1
982,6268,8,0.54,Mobile,Clothing,3,6,0
983,7661,3,0.22,Mobile,Clothing,1,2,0
984,73894,10,0.15,Desktop,Travel,0,4,1
985,82252,4,0.57,Desktop,Travel,1,15,1
986,26834,16,0.98,Desktop,Travel,0,3,1
987,6471,19,0.24,Tablet,Electronics,5,4,1
988,26169,6,0.36,Desktop,Groceries,2,4,0
989,80005,14,0.26,Tablet,Entertainment,1,15,1
990,13010,14,0.27,Tablet,Electronics,0,11,0
991,73579,13,0.4,Desktop,Clothing,5,17,1
992,77835,12,0.7,Desktop,Entertainment,1,15,1
993,81364,10,0.04,Desktop,Travel,3,3,1
994,23375,12,0.96,Desktop,Clothing,3,10,1
995,72374,21,0.05,Mobile,Travel,1,4,1
996,81549,23,0.88,Mobile,Travel,1,13,1
997,60104,8,0.89,Mobile,Travel,4,2,1
998,63081,9,0.52,Mobile,Entertainment,5,6,1
999,84759,3,0.14,Mobile,Clothing,3,19,1
1000,54653,16,0.57,Tablet,Clothing,2,8,1
1001,48547,13,0.63,Mobile,Travel,1,6,0
1002,34629,23,0.86,Mobile,Electronics,4,14,1
1003,75803,17,0.55,Mobile,Groceries,5,8,1
1004,76190,10,0.41,Mobile,Electronics,1,6,1
1005,17360,15,0.84,Desktop,Entertainment,3,12,1
1006,3912,0,0.98,Mobile,Groceries,0,9,1
1007,28124,6,0.65,Mobile,Electronics,5,7,1
1008,58756,9,0.87,Desktop,Clothing,0,13,1
1009,27385,8,0.6,Mobile,Electronics,3,16,0
1010,92536,2,0.69,Desktop,Travel,2,8,1
1011,1705,21,0.69,Mobile,Entertainment,5,14,1
1012,71258,22,0.7,Mobile,Electronics,4,16,1
1013,72403,13,0.32,Mobile,Electronics,1,6,1
1014,27239,14,0.58,Mobile,Groceries,1,4,0
1015,77249,1,0.59,Mobile,Travel,1,4,1
1016,56238,23,0.32,Mobile,Groceries,4,3,1
1017,76225,13,0.35,Desktop,Entertainment,4,10,1
1018,14018,15,0.76,Desktop,Entertainment,3,6,0
1019,85755,6,0.58,Mobile,Travel,4,18,1
1020,27546,3,0.15,Mobile,Groceries,1,13,1
1021,13146,17,0.84,Tablet,Travel,5,11,1
1022,24918,23,0.88,Mobile,Groceries,1,4,1
1023,4424,4,0.47,Mobile,Clothing,4,8,1
1024,76423,5,0.21,Mobile,Travel,4,3,1
1025,9211,6,0.95,Desktop,Entertainment,3,12,1
1026,38210,14,0.88,Mobile,Groceries,0,13,1
1027,16489,0,0.24,Tablet,Clothing,4,11,1
1028,41527,23,0.1,Mobile,Entertainment,0,9,0
1029,79679,3,0.44,Mobile,Groceries,2,4,1
